year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",93.00,16.00,4.22,0.56,1.93,0.00,9.29,3.00,0.00,719.00,113.00,14.00,75.00,0.00,517.00
2024,3,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1944.00,526.00,100.21,5.85,94.89,0.00,325.05,86.00,0.00,48834.00,10894.00,1700.00,4461.00,0.00,31779.00
2024,3,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",782.00,275.00,66.91,3.16,68.99,0.00,135.94,27.00,3.00,24723.00,5750.00,179.00,4228.00,0.00,14566.00
2024,3,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",227.00,70.00,23.04,0.00,21.33,0.00,25.62,4.00,0.00,4698.00,1691.00,0.00,909.00,0.00,2098.00
2024,3,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",191.00,65.00,12.30,0.00,26.58,0.00,26.12,5.00,1.00,5744.00,1388.00,0.00,2200.00,0.00,2156.00
2024,3,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",,,,,,,,,,,,,,,
2024,3,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",168.00,46.00,10.21,0.44,14.67,0.00,20.68,2.00,0.00,3454.00,835.00,27.00,774.00,0.00,1818.00
2024,3,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",1110.00,418.00,70.31,4.13,96.61,0.00,246.95,19.00,3.00,39779.00,7495.00,1512.00,7486.00,0.00,23286.00
2024,3,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",126.00,52.00,14.87,1.08,14.61,0.00,21.44,2.00,0.00,4093.00,1113.00,174.00,865.00,0.00,1941.00
2024,3,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1964.00,634.00,117.44,4.81,158.53,0.00,353.23,56.00,4.00,79042.00,19167.00,1523.00,14013.00,0.00,44339.00
2024,3,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",362.00,95.00,30.96,0.58,18.78,0.00,44.68,5.00,1.00,7635.00,2458.00,61.00,1311.00,0.00,3805.00
2024,3,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",394.00,147.00,29.62,0.91,46.28,0.00,70.18,7.00,0.00,17754.00,3181.00,85.00,5203.00,0.00,9285.00
2024,3,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",185.00,59.00,17.18,0.00,15.12,0.00,26.70,10.00,0.00,3543.00,863.00,0.00,729.00,0.00,1951.00
2024,3,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",107.00,48.00,10.51,0.00,6.89,0.00,30.60,1.00,0.00,4275.00,1169.00,0.00,327.00,0.00,2779.00
2024,3,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",1029.00,302.00,74.81,3.30,46.76,0.00,177.13,28.00,1.00,24888.00,8291.00,210.00,2271.00,0.00,14116.00
2024,3,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",988.00,249.00,56.99,3.48,43.49,0.00,145.04,16.00,1.00,23038.00,7880.00,612.00,1708.00,0.00,12838.00
2024,3,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",242.00,61.00,13.82,1.30,20.84,0.00,25.04,3.00,0.00,3839.00,767.00,215.00,874.00,0.00,1983.00
2024,3,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",90.00,28.00,4.08,0.00,6.01,0.00,17.91,3.00,0.00,1785.00,271.00,0.00,233.00,0.00,1281.00
2024,3,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",274.00,163.00,13.95,1.58,106.13,0.00,41.34,7.00,1.00,11136.00,1075.00,112.00,6636.00,0.00,3313.00
2024,3,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",217.00,58.00,12.96,0.00,17.52,0.00,27.53,5.00,1.00,5732.00,2036.00,0.00,929.00,0.00,2767.00
2024,3,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",771.00,285.00,55.38,1.87,81.31,0.00,146.44,21.00,0.00,31304.00,5988.00,259.00,7659.00,0.00,17398.00
2024,3,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",103.00,39.00,9.05,0.20,7.46,0.00,22.30,0.00,0.00,3827.00,1378.00,10.00,392.00,0.00,2047.00
2024,3,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",308.00,56.00,10.76,3.32,5.26,0.01,36.65,2.00,0.00,7056.00,1320.00,224.00,249.00,1.00,5262.00
2024,3,G4,Allegiant Air,BOS,"Boston, MA: Logan International",27.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,121.00,85.00,36.00,0.00,0.00,0.00
2024,3,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,8.00,2.15,1.00,1.05,0.00,3.80,0.00,0.00,619.00,224.00,171.00,45.00,0.00,179.00
2024,3,G4,Allegiant Air,DEN,"Denver, CO: Denver International",35.00,8.00,1.09,0.12,3.58,0.00,3.22,2.00,0.00,1405.00,1106.00,3.00,99.00,0.00,197.00
2024,3,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",51.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,108.00,0.00,0.00,108.00,0.00,0.00
2024,3,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",368.00,153.00,24.09,1.67,61.07,0.88,65.29,3.00,0.00,15927.00,5518.00,125.00,4567.00,28.00,5689.00
2024,3,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",36.00,9.00,4.13,0.56,2.41,0.00,1.90,0.00,0.00,1192.00,425.00,25.00,512.00,0.00,230.00
2024,3,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",660.00,186.00,21.10,8.75,85.27,1.95,68.93,0.00,2.00,17423.00,2088.00,833.00,5969.00,116.00,8417.00
2024,3,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",49.00,10.00,1.15,0.36,3.94,0.00,4.55,0.00,0.00,438.00,44.00,12.00,122.00,0.00,260.00
2024,3,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",41.00,9.00,3.38,0.00,2.31,0.00,3.31,1.00,0.00,994.00,660.00,0.00,77.00,0.00,257.00
2024,3,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",67.00,8.00,0.00,0.79,4.55,0.00,2.66,0.00,0.00,365.00,0.00,15.00,272.00,0.00,78.00
2024,3,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",36.00,10.00,4.00,0.00,3.47,0.27,2.26,0.00,0.00,600.00,347.00,0.00,146.00,6.00,101.00
2024,3,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",271.00,16.00,2.28,0.00,6.06,0.00,7.66,0.00,0.00,1137.00,77.00,0.00,205.00,0.00,855.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",11.00,2.00,0.59,0.00,0.75,0.00,0.67,0.00,0.00,49.00,14.00,0.00,17.00,0.00,18.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1191.00,106.00,21.18,9.67,42.10,0.00,33.06,9.00,1.00,8384.00,1342.00,1624.00,2635.00,0.00,2783.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",251.00,34.00,9.25,2.07,21.63,0.00,1.05,1.00,1.00,2895.00,910.00,300.00,1589.00,0.00,96.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,LGA,"New York, NY: LaGuardia",6.00,2.00,0.22,0.00,0.78,0.00,1.00,0.00,0.00,100.00,18.00,0.00,64.00,0.00,18.00
2024,3,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",111.00,14.00,9.34,0.00,4.66,0.00,0.00,2.00,0.00,978.00,731.00,0.00,247.00,0.00,0.00
2024,3,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",903.00,144.00,46.96,27.43,32.73,1.00,35.88,18.00,7.00,16470.00,6824.00,4759.00,1509.00,26.00,3352.00
2024,3,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",122.00,18.00,7.00,2.56,8.44,0.00,0.00,0.00,0.00,1289.00,390.00,269.00,630.00,0.00,0.00
2024,3,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",188.00,53.00,20.20,8.47,21.83,0.00,2.50,2.00,1.00,3311.00,829.00,460.00,1874.00,0.00,148.00
2024,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3394.00,552.00,233.12,51.87,155.58,2.80,108.64,34.00,4.00,36710.00,15935.00,4603.00,7548.00,298.00,8326.00
2024,3,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",375.00,63.00,42.12,8.86,12.02,0.00,0.00,0.00,1.00,5757.00,4267.00,645.00,845.00,0.00,0.00
2024,3,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",176.00,31.00,19.65,5.12,6.22,0.00,0.00,1.00,0.00,1427.00,917.00,252.00,258.00,0.00,0.00
2024,3,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2204.00,251.00,139.04,70.20,39.75,0.00,2.00,36.00,1.00,25205.00,15918.00,6904.00,2307.00,0.00,76.00
2024,3,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3986.00,603.00,234.81,44.87,148.12,5.80,169.41,33.00,9.00,53848.00,26900.00,4588.00,7396.00,214.00,14750.00
2024,3,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",45.00,7.00,5.86,0.92,0.22,0.00,0.00,0.00,0.00,586.00,506.00,71.00,9.00,0.00,0.00
2024,3,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2171.00,302.00,187.85,24.10,53.55,3.28,33.23,10.00,4.00,21769.00,13976.00,2820.00,2309.00,462.00,2202.00
2024,3,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",982.00,242.00,101.50,9.02,71.85,1.23,58.41,6.00,2.00,12050.00,4301.00,481.00,3796.00,98.00,3374.00
2024,3,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2101.00,253.00,130.19,25.76,73.45,1.00,22.59,0.00,0.00,12787.00,6224.00,1650.00,3727.00,76.00,1110.00
2024,3,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2869.00,1340.00,168.37,31.90,992.82,2.17,144.74,41.00,29.00,81349.00,10774.00,2194.00,56698.00,99.00,11584.00
2024,3,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2708.00,297.00,175.31,37.94,51.55,1.95,30.25,17.00,1.00,19054.00,12067.00,2736.00,2464.00,68.00,1719.00
2024,3,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",104.00,7.00,1.00,1.00,3.17,0.00,1.83,0.00,0.00,375.00,22.00,38.00,111.00,0.00,204.00
2024,3,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",2846.00,340.00,67.57,33.04,106.67,0.00,132.73,0.00,4.00,23267.00,6233.00,3707.00,3169.00,0.00,10158.00
2024,3,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2185.00,539.00,144.53,0.94,91.01,3.31,299.21,11.00,1.00,27307.00,7196.00,103.00,3276.00,122.00,16610.00
2024,3,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",952.00,209.00,69.05,2.92,54.20,0.60,82.22,2.00,2.00,11057.00,3940.00,150.00,2771.00,26.00,4170.00
2024,3,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",4450.00,1270.00,273.76,20.45,512.60,1.78,461.42,105.00,13.00,87697.00,18433.00,2298.00,34545.00,53.00,32368.00
2024,3,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",5996.00,1104.00,300.40,5.03,162.42,4.70,631.44,43.00,18.00,62594.00,16765.00,736.00,6128.00,442.00,38523.00
2024,3,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",690.00,215.00,44.26,0.90,104.22,0.00,65.62,13.00,3.00,14044.00,2660.00,70.00,7582.00,0.00,3732.00
2024,3,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",671.00,140.00,41.99,1.00,28.22,1.98,66.81,7.00,0.00,6423.00,1928.00,68.00,1111.00,37.00,3279.00
2024,3,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",776.00,154.00,48.48,0.31,42.27,0.00,62.95,8.00,1.00,8650.00,2548.00,32.00,2306.00,0.00,3764.00
2024,3,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",414.00,119.00,39.54,1.61,16.94,0.00,60.91,4.00,0.00,6865.00,1854.00,133.00,1385.00,0.00,3493.00
2024,3,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5755.00,1277.00,351.49,3.95,295.08,1.77,624.71,38.00,5.00,65233.00,17790.00,259.00,10501.00,41.00,36642.00
2024,3,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2850.00,702.00,199.16,1.82,157.43,1.38,342.20,15.00,5.00,33625.00,9293.00,178.00,5115.00,26.00,19013.00
2024,3,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5086.00,985.00,277.77,20.75,239.13,1.04,446.31,19.00,8.00,102561.00,37952.00,2991.00,9283.00,83.00,52252.00
2024,3,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",768.00,210.00,61.96,7.40,49.91,0.68,90.06,8.00,3.00,14563.00,5552.00,570.00,2415.00,39.00,5987.00
2024,3,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",386.00,100.00,36.71,3.45,14.60,0.57,44.67,5.00,1.00,7234.00,2713.00,347.00,559.00,13.00,3602.00
2024,3,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",805.00,308.00,53.22,9.23,138.29,1.60,105.65,3.00,1.00,19747.00,4470.00,1003.00,6040.00,94.00,8140.00
2024,3,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",364.00,113.00,41.47,6.15,11.58,0.33,53.48,3.00,3.00,10245.00,3707.00,424.00,676.00,13.00,5425.00
2024,3,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1211.00,426.00,104.09,11.69,135.99,2.51,171.72,22.00,4.00,31962.00,7124.00,855.00,7813.00,60.00,16110.00
2024,3,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",76.00,18.00,8.65,0.00,3.89,0.00,5.47,0.00,0.00,831.00,407.00,0.00,161.00,0.00,263.00
2024,3,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",244.00,61.00,14.91,0.00,27.32,0.00,18.77,0.00,0.00,2751.00,862.00,0.00,860.00,0.00,1029.00
2024,3,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",93.00,11.00,2.40,0.00,3.11,0.00,5.49,0.00,0.00,656.00,113.00,0.00,241.00,0.00,302.00
2024,3,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",178.00,47.00,18.57,0.76,19.73,0.00,7.94,0.00,0.00,2171.00,930.00,38.00,738.00,0.00,465.00
2024,3,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,15.00,8.90,0.00,0.55,0.00,5.55,0.00,0.00,693.00,461.00,0.00,15.00,0.00,217.00
2024,3,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,40.00,11.46,0.00,18.21,0.00,10.33,0.00,0.00,1353.00,488.00,0.00,499.00,0.00,366.00
2024,3,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",144.00,36.00,10.77,0.00,7.82,0.19,17.22,3.00,0.00,2023.00,791.00,0.00,610.00,4.00,618.00
2024,3,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",155.00,33.00,8.68,0.00,17.57,0.00,6.75,1.00,2.00,1199.00,365.00,0.00,545.00,0.00,289.00
2024,3,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",31.00,4.00,2.88,0.00,0.12,0.00,1.00,0.00,0.00,243.00,222.00,0.00,2.00,0.00,19.00
2024,3,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",257.00,42.00,9.68,0.00,22.32,0.00,10.00,2.00,1.00,2023.00,429.00,0.00,1301.00,0.00,293.00
2024,3,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",134.00,52.00,6.55,1.75,36.04,0.00,7.66,0.00,0.00,3175.00,430.00,365.00,1946.00,0.00,434.00
2024,3,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",162.00,48.00,10.95,0.00,14.22,0.00,22.82,0.00,0.00,2251.00,712.00,0.00,522.00,0.00,1017.00
2024,3,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,17.00,3.79,0.00,5.11,1.26,6.84,0.00,0.00,726.00,351.00,0.00,144.00,27.00,204.00
2024,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",312.00,84.00,20.19,1.00,32.94,0.00,29.87,3.00,0.00,4313.00,1575.00,28.00,1393.00,0.00,1317.00
2024,3,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",479.00,149.00,29.89,6.96,77.81,0.00,34.34,4.00,1.00,9543.00,1932.00,438.00,4410.00,0.00,2763.00
2024,3,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",738.00,199.00,39.44,2.35,89.33,5.67,62.22,2.00,3.00,9358.00,2543.00,247.00,2673.00,124.00,3771.00
2024,3,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",271.00,67.00,12.49,4.90,32.35,0.41,16.85,0.00,2.00,4209.00,707.00,788.00,1662.00,14.00,1038.00
2024,3,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",62.00,24.00,3.05,1.72,17.53,0.00,1.70,1.00,0.00,2005.00,69.00,468.00,1286.00,0.00,182.00
2024,3,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",71.00,15.00,3.89,0.00,2.30,0.00,8.81,1.00,0.00,555.00,112.00,0.00,64.00,0.00,379.00
2024,3,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",212.00,40.00,18.43,1.00,5.49,0.00,15.08,1.00,0.00,1885.00,913.00,27.00,302.00,0.00,643.00
2024,3,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",46.00,9.00,2.65,0.00,2.38,0.00,3.97,0.00,1.00,272.00,99.00,0.00,74.00,0.00,99.00
2024,3,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",518.00,113.00,32.48,0.31,45.66,0.00,34.55,5.00,2.00,4663.00,1687.00,30.00,1409.00,0.00,1537.00
2024,3,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",783.00,190.00,40.59,3.50,86.33,0.88,58.69,2.00,4.00,10749.00,2464.00,155.00,3218.00,29.00,4883.00
2024,3,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",6132.00,1085.00,249.00,14.99,292.55,1.60,526.85,57.00,8.00,64713.00,19471.00,856.00,9926.00,105.00,34355.00
2024,3,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",828.00,355.00,29.79,2.38,259.92,1.05,61.86,6.00,1.00,19962.00,2842.00,105.00,12831.00,31.00,4153.00
2024,3,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",102.00,32.00,3.80,0.00,7.78,0.00,20.42,1.00,0.00,1430.00,241.00,0.00,372.00,0.00,817.00
2024,3,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",106.00,31.00,9.91,1.88,15.35,0.00,3.86,0.00,0.00,3067.00,607.00,456.00,1830.00,0.00,174.00
2024,3,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",244.00,78.00,44.51,0.65,9.02,0.00,23.81,2.00,0.00,7113.00,4360.00,70.00,539.00,0.00,2144.00
2024,3,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",99.00,38.00,12.15,0.00,20.14,0.00,5.71,1.00,0.00,2403.00,985.00,0.00,857.00,0.00,561.00
2024,3,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",93.00,14.00,3.98,0.00,2.88,0.45,6.69,2.00,0.00,931.00,162.00,0.00,118.00,23.00,628.00
2024,3,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3504.00,757.00,239.36,11.27,179.71,1.43,325.22,44.00,9.00,66740.00,25260.00,3043.00,9095.00,30.00,29312.00
2024,3,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",57.00,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,246.00,97.00,0.00,78.00,0.00,71.00
2024,3,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",57.00,2.00,0.00,0.00,0.09,0.29,1.62,0.00,0.00,89.00,0.00,0.00,3.00,16.00,70.00
2024,3,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",797.00,193.00,75.21,2.76,33.64,0.00,81.39,4.00,1.00,14274.00,6006.00,357.00,1234.00,0.00,6677.00
2024,3,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",92.00,30.00,16.76,0.00,2.01,0.56,10.66,2.00,1.00,2311.00,1359.00,0.00,75.00,58.00,819.00
2024,3,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31.00,13.00,7.45,0.00,3.59,0.00,1.96,0.00,1.00,839.00,475.00,0.00,114.00,0.00,250.00
2024,3,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",94.00,19.00,10.75,0.21,2.78,0.00,5.26,0.00,0.00,1166.00,620.00,22.00,82.00,0.00,442.00
2024,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",435.00,186.00,77.54,2.28,33.07,0.21,72.91,5.00,1.00,15361.00,5523.00,503.00,1648.00,21.00,7666.00
2024,3,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1805.00,628.00,198.37,3.24,186.66,1.03,238.70,35.00,8.00,55992.00,19802.00,1620.00,12013.00,52.00,22505.00
2024,3,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,22.00,13.76,0.00,3.90,0.00,4.34,0.00,1.00,1465.00,1113.00,0.00,165.00,0.00,187.00
2024,3,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",2489.00,791.00,144.40,15.95,426.24,2.33,202.09,40.00,5.00,59392.00,10725.00,1296.00,31126.00,50.00,16195.00
2024,3,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",667.00,219.00,39.00,1.47,140.68,0.28,37.57,11.00,1.00,17579.00,4302.00,118.00,9791.00,9.00,3359.00
2024,3,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",135.00,28.00,6.15,0.00,20.22,0.00,1.63,4.00,0.00,2092.00,312.00,0.00,1682.00,0.00,98.00
2024,3,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",716.00,257.00,56.19,5.63,137.21,2.74,55.22,11.00,2.00,16030.00,3309.00,338.00,8323.00,107.00,3953.00
2024,3,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",477.00,136.00,39.75,2.37,62.69,3.81,27.37,7.00,0.00,8226.00,1887.00,132.00,3958.00,183.00,2066.00
2024,3,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",150.00,51.00,14.15,2.25,24.96,0.48,9.16,2.00,0.00,2883.00,959.00,156.00,1204.00,36.00,528.00
2024,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",150.00,24.00,3.53,0.00,15.29,0.00,5.17,6.00,1.00,930.00,125.00,0.00,552.00,0.00,253.00
2024,3,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,10.00,3.58,0.00,5.43,0.00,0.99,0.00,0.00,961.00,396.00,0.00,238.00,0.00,327.00
2024,3,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",105.00,23.00,6.29,0.06,12.42,0.00,4.24,3.00,0.00,1591.00,378.00,2.00,948.00,0.00,263.00
2024,3,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",767.00,219.00,37.15,1.58,139.96,0.70,39.60,18.00,1.00,15658.00,2936.00,77.00,9890.00,28.00,2727.00
2024,3,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",147.00,27.00,9.15,0.18,5.35,1.07,11.25,0.00,0.00,1191.00,517.00,4.00,147.00,22.00,501.00
2024,3,OH,PSA Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",22.00,6.00,2.11,1.31,1.32,0.00,1.26,0.00,0.00,246.00,93.00,67.00,25.00,0.00,61.00
2024,3,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",299.00,41.00,16.08,0.05,7.76,1.00,16.10,0.00,0.00,2165.00,729.00,1.00,189.00,33.00,1213.00
2024,3,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",4122.00,642.00,133.10,17.87,193.61,3.43,293.99,5.00,6.00,41249.00,13238.00,1443.00,5537.00,104.00,20927.00
2024,3,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2968.00,485.00,100.63,12.59,150.65,0.53,220.60,6.00,3.00,43851.00,13411.00,2000.00,5587.00,84.00,22769.00
2024,3,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",821.00,152.00,21.66,21.74,34.87,0.50,73.23,19.00,6.00,17705.00,3783.00,3067.00,1737.00,34.00,9084.00
2024,3,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",106.00,13.00,4.19,0.00,1.00,0.88,6.94,0.00,0.00,568.00,195.00,0.00,18.00,14.00,341.00
